url,user,user_url,content,time,react_num,collect_num,timestamp
https://www.douban.com/group/topic/266096122/,Flora_,https://www.douban.com/people/Sakura0224/,这两天刷wb老是有人转发夸好可爱好好看，营销得到处都是，就光想方设法把照片拍得好看，但车的第一要义不是好看吧…我看到p2就瞳孔地震了，下雨天怎么办？车开上路那么大灰尘，这一身毛茸茸不出几天就要变成灰色了吧！我对车不熟，不知道它的性能使用感之类的咋样，看起来感觉太小太轻了，安全性不太好的样子…反正我是不喜欢这种。,2022-05-04 15:52:51,9,2,2022-05-22 22:27:58
https://www.douban.com/group/topic/263157357/,阿菲,https://www.douban.com/people/102430740/,不知道有什么🧣词😅,2022-03-25 20:16:59,19,9,2022-05-22 22:28:00
https://www.douban.com/group/topic/266572061/,生吞暴富锦鲤♤,https://www.douban.com/people/237143841/,我的问卷设计的不够好要重新做😥，请大家帮忙填一下问卷可以吗？老师说收集五百份不是往中学群一发不就好了吗…殊不知这些群压根没人讲话…https://www.wjx.cn/vj/wDo0UYe.aspx,2022-05-11 15:08:16,,,2022-05-22 22:28:02
https://www.douban.com/group/topic/266461083/,小黄碎片,https://www.douban.com/people/206626915/,"隔壁组看到有个人问追星是不是可以追女不追男

从这里就可以看出，她其实并不知道10bt真正的目的

就好像之前组里因为寸头吵得不可开交

10bt是为了让你不为别人消耗金钱，浪费精力，省下来的时间是用于自我提升创造个人价值的

如果你坚持10bt，但是把时间用在上网吵架支教，那你的10bt是没有任何个人价值的

就好比我认识的很多上了年纪的大妈都是短发，想想她们把节省的时间用在哪里了呢？

所以不要只注意形式，你要知道你搞这个是为了自己过上更好的生活，爱自己才是真正的要义",2022-05-09 22:58:23,32,7,2022-05-22 22:28:04
https://www.douban.com/group/topic/266495294/,芸珠,https://www.douban.com/people/221817810/,我觉得我应该是组内剪寸头年龄最小的了，我还是高中生😁（如果不是的话当我没说）,2022-05-10 14:24:37,59,2,2022-05-22 22:28:06
https://www.douban.com/group/topic/266841816/,飞天胖狐狸,https://www.douban.com/people/76512103/,现在豆瓣上切子宫的少了，没想到微博上多了起来，也可能我被组团拉黑看不见这些伥鬼搞什么。之前有人跟我说这货是个gay，现在看来是了。不过是不是gay不重要，重要的是我们现在知道了这货不是好东西。这一唱一和的，脑子不好使的可能真就以为切子宫是什么好事了。,2022-05-15 13:32:54,3,,2022-05-22 22:28:07
https://www.douban.com/group/topic/266622285/,Olivia,https://www.douban.com/people/58487392/,深圳卫健委拍了一个致敬护士的短片，微信公众号的推送视频去掉了舆论讨伐的“男丁格尔”片段，下面看到一个我女我也的评论，血压上来了，贝戋不贝戋啊！脑子粉红税治不了！可能是披皮男，女生很少用后缀--rio的名字,2022-05-12 01:33:37,6,,2022-05-22 22:28:09
https://www.douban.com/group/topic/264027400/,伊丽莎白,https://www.douban.com/people/128978727/,日常沉迷于锻炼，跟姥爷炫耀了一下自己的两块儿腹肌，老爷子激动的说：前几天我看了一个散打运动员，有10块儿腹肌！咱就是说，有没有一种可能，人家是专业的，我不是？,2022-04-06 12:58:05,12,2,2022-05-22 22:28:10
https://www.douban.com/group/topic/266307164/,李三疯,https://www.douban.com/people/153283651/,已经有无数的媒体开麦说过了姜糖水或者红糖水对痛经没有任何作用，真需要止痛还是止痛药最管用，或者平时加强锻炼提高体质。今天又在豆瓣上看到有人大力推广姜糖水，流量还不小呢！有定期买姜糖水的钱还不如攒攒去买健身用品呢！姜糖水糖分极大，糖对身体没多少好处。,2022-05-07 17:48:40,27,,2022-05-22 22:28:12
https://www.douban.com/group/topic/266711164/,一个人的红尘,https://www.douban.com/people/77589607/,豆瓣饿组52836个饱饱一些看不懂的时尚：尖细高跟运动鞋,2022-05-13 14:08:24,3,1,2022-05-22 22:28:13
https://www.douban.com/group/topic/266257376/,POPCORN🍿️,https://www.douban.com/people/158672646/,在象组看到的帖子，又是被美役自由人shock到的一天呢☺️评论不出所料地又出现了不少“只是防晒而已，没什么”“不要这么敏感”的论调，再次对基本盘有了深刻的认识🙃原帖不可见了，我把截图放上来：个人认为过度防晒实际上是“白瘦幼”理念的产物，也是化妆品这一大粉红税的延伸品类（据我观察热衷过度防晒的人群和每天化妆，对化妆品抱有热情的人群高度重合）把自己裹得像吸血鬼一样严实也是有害自身健康的，适度日晒可以防治皮肤病，补充维生素d，有利于钙、磷的吸收，缓解压力改善心情。恕我直言目前的大部分社畜每天坐办公室，完全暴露在阳光下的时间可能连一个小时都没有（比如我😭），根本不需要像防洪水猛兽一样防晒。注：本帖所讨论的是过度防晒，阳光过敏体质所需要的必要防晒手段不在讨论范围内。,2022-05-06 22:11:41,23,4,2022-05-22 22:28:15
https://www.douban.com/group/topic/266526052/,知心姐姐,https://www.douban.com/people/196414071/,不知道违禁词是什么发图片了,2022-05-10 21:58:01,7,1,2022-05-22 22:28:17
https://www.douban.com/group/topic/266555669/,素心天上月,https://www.douban.com/people/254181394/,@玲玲Peter和四只猫 的微博: 被（性）羞耻感裹挟下的中国女性。这是迄今..... weibo.cn,2022-05-11 11:01:39,9,2,2022-05-22 22:28:18
https://www.douban.com/group/topic/266290742/,Civita,https://www.douban.com/people/218482369/,,2022-05-07 13:30:33,3,1,2022-05-22 22:28:20
https://www.douban.com/group/topic/266033708/,nala,https://www.douban.com/people/214025771/,11岁时猥亵我的猥琐男一年后开车掉进河里淹死了（那个畜生还多次向我炫耀牠的机车，哈哈哈哈）。无语的是我妈七年后才告诉我，说是为了我好🙃🙃🙃天知道我想过多少次拿刀砍死牠，懦弱家长连报警甚至是讨个说法要道歉都不敢，只会骂我，说我漂亮才吸引男人看上我🙄🙄🙄总之来接个好运吧！✌✌✌👍👍👍,2022-05-03 16:51:01,174,7,2022-05-22 22:28:22
https://www.douban.com/group/topic/266584734/,Artemis,https://www.douban.com/people/158403471/,如题,2022-05-11 18:07:28,,,2022-05-22 22:28:24
https://www.douban.com/group/topic/263931033/,黑夹白夹黑熊猫,https://www.douban.com/people/226132954/,,2022-04-05 00:47:06,29,18,2022-05-22 22:28:26
https://www.douban.com/group/topic/266625923/,芝士奶盖,https://www.douban.com/people/143087781/,在别的组看到的不要买 | 消费主义逆行者336851个理智鹅安踏真是明明白白粉红税想买双鞋用来跳绳，很多人都推荐这个安踏的综训鞋，好你个安踏，同款鞋...刚刚去某宝看了一下……是真的,2022-05-12 07:55:17,16,,2022-05-22 22:28:27
https://www.douban.com/group/topic/265878927/,猫猫特工,https://www.douban.com/people/breadandroses/,我真棒！,2022-05-01 08:03:51,52,,2022-05-22 22:28:29
https://www.douban.com/group/topic/259868383/,江洋大盗,https://www.douban.com/people/45793556/,工作性质原因，要防止激凸被看到🙄️看过把无菌敷贴贴在衣服内部的，但是夏天的话每天都要贴感觉好麻烦，还可能会粘坏衣服，怎么整呢？更新：有推荐无纺布带胶的那种，我买过贴了撕下来超级疼。硅胶的也买过，一方面是不透气，另一方面觉得接触皮肤的东西的材质需要比较好的质量，还没看过太好的国产硅胶胸贴，国外的不太好买。再更新：评论里有很多参考啦，如果没有更好的办法，我个人还是决定穿，穿轻薄的。,2022-02-12 16:37:27,6,29,2022-05-22 22:28:31
https://www.douban.com/group/topic/265015582/,三月,https://www.douban.com/people/254808739/,“又当又立”是什么意思不用解释了吧，骂女。Let's 替换！阉成太监还想要淫乱\性\生活——又阉又淫当了阉人公公还想当爹——又公又爹 【视监】 替换 “视奸”  【阉鸡配种】替换 “牝鸡司晨”,2022-04-19 12:34:14,131,19,2022-05-22 22:28:35
https://www.douban.com/group/topic/263548626/,小黄碎片,https://www.douban.com/people/206626915/,b站的某个up粉丝百万了，底下一堆女的刷女装我就想到好像以前看男的不管是主播up还是明星都会把女装当成福利但是从目的上说让他们穿女装是为了取乐穿女装=乐子而且从来没有把女up穿男装当福利的这样想，是不是大家潜意识里都知道女装不是好东西呢,2022-03-30 22:19:22,112,28,2022-05-22 22:28:37
https://www.douban.com/group/topic/266563489/,鹤望兰,https://www.douban.com/people/253037935/,煞👃这种词那时候哪有辱女的概念啊 骂人就这个 所以就觉得谈恋爱的女人全是,2022-05-11 12:59:40,1,,2022-05-22 22:28:39
https://www.douban.com/group/topic/266470158/,有无常言,https://www.douban.com/people/201373520/,我关注了一个做中国结的男性博主，关注时就因为他的性别很犹豫，但他确实做得挺好的。结果第二天他就发出“做这个的思维更贴近男性思维”“男性更出色”“学这个要废寝忘食，怎么能让女生做，应该男生做了送女生”等类似言论，并给出原因：需要用到数学思维。我反驳他，“绳结文化之前属于女红的范畴，发展至今（至少在古代）几乎全部是由女性在传承”，希望他能尊重之前这些女性，结果人家回我“传承是传承，出色是出色”。我真的不该对男人有一些信任，也不该关注男人，但确实好荒谬啊。之前女红是女人的事，女人做不好就是不够贤良淑德，大丈夫不干这些。现在人家要发展兴趣爱好了，就“男性更出色”了。让我想到一些“女孩子就是不擅长数学”，也想到一些“你们女同志也出几个嘛”。在这种之前可以算是粉红税的领域，男的也要压女的一头——虽然几百几千年来几乎全部是由女人在发展中国结艺文化，但男的就是数学好，就是能比女性更出色。是不是在这种话被说得多了之后，曾经是女红的结艺也会变成一个“女孩子就是不擅长”的领域呢？（虽然没有这种可能啦，确实太小众了）但还有一个问题，他说了自己身边的情况，他的圈子（应该是爱好者的组织）里男性高手远比女性高手多。我并不怀疑其真实性，因为我比较关注的折纸手工也是这样，比较火的做视频教学的几乎都是男性博主，这是为什么呢？想和媎妹们讨论一下。,2022-05-10 01:55:21,35,6,2022-05-22 22:28:39
https://www.douban.com/group/topic/265024832/,miya,https://www.douban.com/people/87502033/,《一间自己的房间》《巴黎评论 女性作家访谈录》《我要快乐 不必正常》《第二性》《可是我偏偏不喜欢》大家有其他喜欢的可以推荐给我啦 谢谢你们,2022-04-19 14:49:55,8,21,2022-05-22 22:28:41
https://www.douban.com/group/topic/266367089/,呱呱呱,https://www.douban.com/people/162372275/,如题，今天在xhs上看到一个关于女性觉醒的自制海报。里面有许多口红印上的唇印，就彰显女性意识的形式不说，我单纯认为用口红“盖章”这个点不适。因为结合个人经历，在我眼里，口红一直都是一种社会对女性的禁锢。但是我把观点发表出来，似乎大家都不能理解。有人说口红是辅助女性自信的工具，原来我们之间的认知，真的有很大差距。蓝色是我蓝色是我,2022-05-08 16:05:34,4,3,2022-05-22 22:28:43
https://www.douban.com/group/topic/265267728/,Civita,https://www.douban.com/people/218482369/,自从露neiku变得不雅观后，露安全ku也不行了，这会又要再套一层娃了。反方：可是穿着长款纱裙，风一吹，勾勒出大腿根的形状很尴尬呀～唯一终止套娃的方式就是穿裤子。,2022-04-22 17:02:39,11,2,2022-05-22 22:28:44
https://www.douban.com/group/topic/265380148/,多喝水（戒辣中,https://www.douban.com/people/182522169/,不知道发在哪里就发在这里了（人比较多讨论的），珍惜房子不妥删这个群是我们宿舍楼的女生吃瓜专用群，90人，因为一个宿管管两栋，而且不怎么看到宿管人，经常有男生来女生宿舍，但是大家都只是说又有看到一个男生上楼了什么的，没见过谁拍照。一开始发照片的我觉得只是在吃瓜而已，但是第二个发照片的好像想的不太一样，这个橙色马赛克的是有女朋友的女同，我只觉得她这句话对女性的恶意巨大我无法接受，但是又想她可能是在说一件可能会发生的事。我真的感觉很恶寒，明明只是吃瓜群，不传播不就行了这个时间点（发照片的时间是凌晨4:04分）谁会知道，她偏偏要这样说拍到的对面宿舍是男生宿舍,2022-04-24 05:15:30,5,1,2022-05-22 22:28:46
